Report Year,Country,Region,Subregion,Assessment Area,Unit,Description,Actual,Year 0,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10
2015,CA,NPCC,-,Maritimes,MW,Peak Hour Demand - Winter,5425,5388.6,5400.4,5425.5,5417.4,5417.9,5400.9,5400.8,5372.9,5346.3,5293.7,5292.4
2015,US,NPCC,-,New England,MW,Peak Hour Demand - Summer,24443,26566,26835,26977,27178,27310,27400,27487,27599,27733,27876,28019
2015,US,NPCC,-,New England,MW,Peak Hour Demand - Winter,20556,21077,21268,21273,21109,21028,20951,20890,20847,20821,20805,20789
2015,US,NPCC,-,New York,MW,Peak Hour Demand - Summer,29782,33567,33636,33779,33882,34119,34309,34469,34639,34823,35010,35219
2015,US,NPCC,-,New York,MW,Peak Hour Demand - Winter,24648,24515,24524,24488,24463,24603,24757,24796,24843,24895,24951,25020
2015,CA,NPCC,-,Ontario,MW,Peak Hour Demand - Summer,21363,22888.49,22848.71,22819.25903,22789.80807,22668.93165,22521.585,22479.04814,22759.84593,22976.43111,22919.95061,23135.11198
2015,CA,NPCC,-,Ontario,MW,Peak Hour Demand - Winter,21814,22379.58,21960.81444,21542.04889,21422.50487,21306.90041,21242.09915,21089.91569,21250.79302,21380.61649,21551.83055,21622.72041
2015,CA,NPCC,-,Quebec,MW,Peak Hour Demand - Summer,21112,20895.40078,20833.03184,20954.1929,21042.45395,21170.5635,21297.63416,21411.43034,21556.07529,21724.45528,21886.09827,22012.75252
2015,CA,NPCC,-,Quebec,MW,Peak Hour Demand - Winter,38743,38251.96505,38650.32247,38855.34316,39174.57428,39469.31792,39792.45542,40113.97213,40440.19491,40724.10532,40964.89957,41149.06057
2015,US,RF,-,PJM,MW,Peak Hour Demand - Summer,141677.933,155544,157912,159808,161128,162618,164443,165764,166902,168399,169706,171580
2015,US,RF,-,PJM,MW,Peak Hour Demand - Winter,143085.952,131721,133442,134770,135813,136788,138018,139319,140479,141516,142561,143610
2015,US,SERC,-,SERC-E,MW,Peak Hour Demand - Summer,40541,42825,43370,44006,44553,45191,45831,46503,47176,47868,48576,49279
2015,US,SERC,-,SERC-E,MW,Peak Hour Demand - Winter,47462,41922,42455,43083,43558,44007,44650,45214,45858,46484,46981,47764
2015,US,SERC,-,SERC-N,MW,Peak Hour Demand - Summer,38752,42097,42688,43226,43617,43746,44036,44394,44792,45201,45604,46029
2015,US,SERC,-,SERC-N,MW,Peak Hour Demand - Winter,44311,40989,41366,41710,41826,42015,42385,42831,43206,43497,43898,44322
2015,US,SERC,-,SERC-SE,MW,Peak Hour Demand - Summer,44573,46473,47173,48198,48689,49221,49768,50283,50849,51421,52114,52808
2015,US,SERC,-,SERC-SE,MW,Peak Hour Demand - Winter,46921,43973,44659,45101,45636,46119,46627,47111,47646,48213,48800,49450
2015,US,SPP,-,SPP,MW,Peak Hour Demand - Summer,46076.23348,48016.38909,48546.93999,49527.43082,50073.69445,50540.09433,50850.3553,51312.28153,51987.21659,52507.16465,53043.65168,53584.20642
2015,US,SPP,-,SPP,MW,Peak Hour Demand - Winter,36927.093,36198.03069,35420.33738,38155.27899,38257.03682,38391.91959,38861.07941,39206.58324,39747.60513,40092.63885,40540.98517,40957.35748
2015,US,TRE,-,ERCOT,MW,Peak Hour Demand - Summer,66453.63871,69056.80428,70014.4076,70871,71806,72859,73784,74710,75631,76550,77471,78384
2015,US,TRE,-,ERCOT,MW,Peak Hour Demand - Winter,56831.78026,53719.12099,54579.312,55440.72777,56280.64323,57115.77775,57962.01925,58804.46598,59642.61601,60479.64865,61321.43,62152.03
2015,US/MX,WECC,-,CAMX,MW,Peak Hour Demand - Summer,52385,54751,54621,54895,55154,55435,55749,56035,56321,56511,56679,56774
2015,US/MX,WECC,-,CAMX,MW,Peak Hour Demand - Winter,37009,39101,39121,39178,39344,39525,39754,39983,40183,40314,40402,40482
2015,CA,WECC,-,NWPP-CA,MW,Peak Hour Demand - Summer,18552,19070,19770,20591,21309,22096,22602,23050,23412,23780,24143,24525
2015,CA,WECC,-,NWPP-CA,MW,Peak Hour Demand - Winter,21526,22791,23777,24568,25374,26263,26830,27326,27733,28147,28569,28996
2015,US,WECC,-,NWPP-US,MW,Peak Hour Demand - Summer,50957,49278.0001,50001,50417,50941,51387,51803,52172,52579.0001,52956,53367.0001,53795.9999
2015,US,WECC,-,NWPP-US,MW,Peak Hour Demand - Winter,46652,47429,47887,48419.9999,48757.9999,49070,49234,49572,50019.0001,50292.9999,50607.0001,50902
2015,US,WECC,-,RMRG,MW,Peak Hour Demand - Summer,12001,12447,12613,12738,12994,13253,13424,13706,14000,14329,14532,14800
2015,US,WECC,-,RMRG,MW,Peak Hour Demand - Winter,10875,10394,10495,10683,10753,10952,11161,11323,11577,11804,12048,12194
2015,US,WECC,-,SRSG,MW,Peak Hour Demand - Summer,23791,23548.9999,23773,23931.9999,24407,24894,25444,25902,26120,26595,27149,27764
2015,US,WECC,-,SRSG,MW,Peak Hour Demand - Winter,14912,15363,15388,15716,16074,16375,16622,16674,17019,17568,17970,17897
2016,US,FRCC,-,FRCC,MW,Peak Hour Demand - Summer,45938,47654,48125,48648,49266,49873,50461,50973,51514,52125,52803,52803
2016,US,FRCC,-,FRCC,MW,Peak Hour Demand - Winter,38283,45521,45962,46546,47035,47525,47993,48462,48942,49411,49911,49911
2016,US,MRO,-,MISO,MW,Peak Hour Demand - Summer,118325,125912.9,127640.9,128269.9,129367.3,130076.1,130728,131516.6,132261.2,132958.9,133581.4,134461.7
2016,US,MRO,-,MISO,MW,Peak Hour Demand - Winter,95920,103877.8,105217.6,105682.8,106801.8,107595,108131.1,108754.1,109532.3,110215.9,110880.5,111540.4
2016,CA,MRO,-,Manitoba Hydro,MW,Peak Hour Demand - Summer,3493.5,3302,3459,3371.2266,3355.737738,3447.384218,3473.108325,3497.011855,3520.268341,3545.282689,3486.353967,3480.408338
2016,CA,MRO,-,Manitoba Hydro,MW,Peak Hour Demand - Winter,4476,4709,4826,4712.965504,4646.186197,4703.263996,4685.212468,4710.164214,4742.779142,4780.794236,4792.529412,4821.17979
2016,CA,MRO,-,SaskPower,MW,Peak Hour Demand - Summer,3269,3308.7,3389.7,3422.8,3505.6,3525.7,3550.4,3603.5,3647.2,3684.3,3741.5,3785
2016,CA,MRO,-,SaskPower,MW,Peak Hour Demand - Winter,3432,3635.5,3724.4,3760.7,3851.8,3873.9,3901,3959.3,4007.4,4048.2,4111,4158.8
2016,CA,NPCC,-,Maritimes,MW,Peak Hour Demand - Summer,3269.8,3220.8,3256.3,3417.292,3442.50492,3434.338969,3439.394359,3423.071302,3417.570016,3407.790716,3388.033623,3368.198959
2016,CA,NPCC,-,Maritimes,MW,Peak Hour Demand - Winter,5222.7,5560.2,5584.2,5608.1,5627,5622.7,5621.5,5607.5,5579.5,5551.6,5508.5,5518.3
2016,US,NPCC,-,New England,MW,Peak Hour Demand - Summer,24437,26704,26698,26765,26783,26789,26816,26870,26942,27026,27122,27218.341
2016,US,NPCC,-,New England,MW,Peak Hour Demand - Winter,19524,21340,21338,21183,21136,21029,20937,20865,20807,20758,20717,20676.08098
2016,US,NPCC,-,New York,MW,Peak Hour Demand - Summer,31138,33360,33363,33404,33477,33501,33555,33650,33748,33833,33926,34056
2016,US,NPCC,-,New York,MW,Peak Hour Demand - Winter,23317,24445,24493,24557,24617,24670,24716,24790,24849,24922,24981,25069
2016,CA,NPCC,-,Ontario,MW,Peak Hour Demand - Summer,22516,22599.94136,22680.21636,22518.7737,22357.33104,22192.47013,22479.04814,22255.2938,22189.84206,22194.40632,22326.01747,22265.48658
2016,CA,NPCC,-,Ontario,MW,Peak Hour Demand - Winter,20836,22201.37478,21854.49287,21507.61096,21301.34436,21234.5409,21409.20897,21312.47759,21397.00593,21286.1236,21280.07637,21302.26876
2016,CA,NPCC,-,Quebec,MW,Peak Hour Demand - Summer,20764,20523.37869,20526.58906,20654.31188,20794.51232,20933.0341,21005.54039,21115.94048,21219.53375,21317.77076,21411.41632,21513.42548
2016,CA,NPCC,-,Quebec,MW,Peak Hour Demand - Winter,37349,37869.97807,38149.82602,38520.66309,38874.90628,39129.82709,39415.11545,39689.12687,39939.42458,40166.72805,40387.8876,40624.93754
2016,US,RF,-,PJM,MW,Peak Hour Demand - Summer,143633,152131,154149,155913,156958,156887,157358,157986,158975,159991,160947,161891
2016,US,RF,-,PJM,MW,Peak Hour Demand - Winter,129771,132482,134645,136079,136022,136402,137263,138010,139190,139962,140912,141987
2016,US,SERC,-,SERC-E,MW,Peak Hour Demand - Summer,42429,42755,43213,43999,44672,45440,46126,46774,47449,48053,48668,49309
2016,US,SERC,-,SERC-E,MW,Peak Hour Demand - Winter,41834,43018,43597,43712,44314,44886,45471,46038,46620,47250,47828,48449
2016,US,SERC,-,SERC-N,MW,Peak Hour Demand - Summer,39637,42148,42540,42955,43051,43419,43800,44184,44572,44954,45331,45690
2016,US,SERC,-,SERC-N,MW,Peak Hour Demand - Winter,40322,41699,42056,42432,42534,42895,43265,43642,44031,44408,44764,45127
2016,US,SERC,-,SERC-SE,MW,Peak Hour Demand - Summer,45676,47091,47762,48124,48507,48903,49325,49756,50281,50859,51461,52083
2016,US,SERC,-,SERC-SE,MW,Peak Hour Demand - Winter,40634,45647,45500,45689,46098,46522,46911,47300,47782,48309,48852,49417
2016,US,SPP,-,SPP,MW,Peak Hour Demand - Summer,48894.00347,51202.39764,51936.46781,52818.55548,53235.35416,53409.26466,53779.1651,54335.91916,54702.87885,55119.19899,55581.19376,56048.0155
2016,US,SPP,-,SPP,MW,Peak Hour Demand - Winter,50846.95239,40618.28192,41379.01791,41075.95713,41445.35083,41840.49437,42303.30642,42616.02985,42954.3478,43239.16994,43730.46103,44045.59166
2016,US,TRE,-,ERCOT,MW,Peak Hour Demand - Summer,69877.04669,70588,71416,72277,73663,74288,74966,75660,76350,77036,77732,78571.5056
2016,US,TRE,-,ERCOT,MW,Peak Hour Demand - Winter,49262.55787,58591,59597,60679,61845,62562,63299,64038,64790,65516,66236,67156.6804
2016,CA,WECC,-,AB,MW,Peak Hour Demand - Summer,10520,11170,11261,11549,11844,12121,12395,12624,12851,13053,13236,13414
2016,CA,WECC,-,AB,MW,Peak Hour Demand - Winter,10994,11937,12253,12261,12607,12942,13198,13460,13705,13910,14114,14304
2016,CA,WECC,-,BC,MW,Peak Hour Demand - Summer,8281,8253,8484,8462,8847,8996,9031,9042,9130,9366,9486,9618
2016,CA,WECC,-,BC,MW,Peak Hour Demand - Winter,10482,11249,11532,11740,11993,12140,12242,12401,12524,12690,12853,13040
2016,US/MX,WECC,-,CAMX,MW,Peak Hour Demand - Summer,55546,54497,54774,54554,54335,54221,54162,54287,54301,54260,54129,54005
2016,US/MX,WECC,-,CAMX,MW,Peak Hour Demand - Winter,37036,39528,39529,39331,39174,39121,39120,39224,39242,39191,39120,39018
2016,US,WECC,-,NWPP-US,MW,Peak Hour Demand - Summer,51291,49420,50013,50438,50851,51319,51693,52119,52479,52869,53439,53294
2016,US,WECC,-,NWPP-US,MW,Peak Hour Demand - Winter,42996,46922,47822,48153,48470,48640,48918,49410,49696,49923,50268,50263
2016,US,WECC,-,RMRG,MW,Peak Hour Demand - Summer,11835,12195,12392,12530,12759,12947,13194,13375,13552,13739,13910,14094
2016,US,WECC,-,RMRG,MW,Peak Hour Demand - Winter,10218,10311,10451,10597,10842,11099,11256,11425,11595,11782,11942,12119
2016,US,WECC,-,SRSG,MW,Peak Hour Demand - Summer,23467,23219,23207,23534,24023,24479,24978,25319,25766,26211,26871,27424
2016,US,WECC,-,SRSG,MW,Peak Hour Demand - Winter,15913,14737,14925,15142,15469,15654,15981,16346,16627,16889,17204,17519
2017,US,FRCC,-,FRCC,MW,Peak Hour Demand - Summer,47746,47508,48042,48587,48947,49498,49984,50600,51264,51893,52525,52525
2017,US,FRCC,-,FRCC,MW,Peak Hour Demand - Winter,36770,44836,45350,45769,46270,46659,47096,47535,47933,48356,48801,48801
2017,US,MRO,-,MISO,MW,Peak Hour Demand - Summer,119506,125000.3,125568.1,126543.6,127022.4,127645.6,128287.1,128897.1,129409.4,129109,128912.5,128716
2017,US,MRO,-,MISO,MW,Peak Hour Demand - Winter,99054,103730.7,104294.6,105682.8,106801.8,107595,108131.1,108754.1,109532.3,110215.9,110880.5,111540.4
2017,CA,MRO,-,Manitoba Hydro,MW,Peak Hour Demand - Summer,3445.93,3331.2,3483,3394,3436,3467,3489,3514,3538,3473,3485,3463
2017,CA,MRO,-,Manitoba Hydro,MW,Peak Hour Demand - Winter,4814.685,4612.489886,4760,4642,4681,4706,4739,4777,4817,4840,4867,4897
2017,CA,MRO,-,SaskPower,MW,Peak Hour Demand - Summer,3270,3373,3426,3454,3511,3545,3594,3626,3636,3674,3699,3717
2017,CA,MRO,-,SaskPower,MW,Peak Hour Demand - Winter,3747,3726,3784,3815,3878,3915,3969,4005,4016,4058,4086,4106
2017,CA,NPCC,-,Maritimes,MW,Peak Hour Demand - Summer,3196.6,3195.2,3201.485,3345.984,3391.58884,3386.314728,3382.661876,3380.705494,3373.973674,3357.066647,3367.984645,3373.727905
2017,CA,NPCC,-,Maritimes,MW,Peak Hour Demand - Winter,5488.6,5555.05,5565,5559.190415,5571.389897,5572.409019,5565.048806,5538.078058,5508.854754,5463.654056,5483.740322,5492.536434
2017,US,NPCC,-,New England,MW,Peak Hour Demand - Summer,25596,26482,26458,26409,26298,26213,26167,26155,26176,26228,26310,26392
2017,US,NPCC,-,New England,MW,Peak Hour Demand - Winter,19581,21197,21009,20947,20648,20451,20293,20164,20063,19984,19932,19880
2017,US,NPCC,-,New York,MW,Peak Hour Demand - Summer,32075.5,33178,33078,33035,32993,33009,33034,33096,33152,33232,33324,33398
2017,US,NPCC,-,New York,MW,Peak Hour Demand - Winter,24164,24365,24294,24207,24090,24043,24023,24008,24007,24001,24001,24000
2017,CA,NPCC,-,Ontario,MW,Peak Hour Demand - Summer,23100.00004,22492.73004,22380.87004,22294.9302,22208.99035,22100.50324,22016.29578,22057.77795,22177.14245,22228.76534,22214.48867,22185.14567
2017,CA,NPCC,-,Ontario,MW,Peak Hour Demand - Winter,20688.00004,21726.72004,21557.56034,21388.40064,21276.39115,21138.52934,21244.76968,21195.42914,21171.73943,21180.75829,21200.02495,21125.66656
2017,CA,NPCC,-,Quebec,MW,Peak Hour Demand - Summer,21187,20610.22806,20534.25512,20591.17373,20681.85586,20830.20123,20977.19123,21070.91123,21170.81123,21246.85123,21319.51123,21400.16123
2017,CA,NPCC,-,Quebec,MW,Peak Hour Demand - Winter,36797,37921.12971,38183.83531,38414.33089,38744.27762,39113.44755,39378.83284,39640.03967,39873.81352,40088.0185,40287.11844,40476.93244
2017,US,RF,-,PJM,MW,Peak Hour Demand - Summer,152177,152999,153951,154278,153684,153384,153425,153722,154142,154572,155148,155773
2017,US,RF,-,PJM,MW,Peak Hour Demand - Winter,131021,132652,133394,132942,132883,133050,133239,133842,133797,134342,134915,135667
2017,US,SERC,-,SERC-E,MW,Peak Hour Demand - Summer,43231,44408,44967,45467,46071,46827,47444,48145,48847,49669,50316,50966
2017,US,SERC,-,SERC-E,MW,Peak Hour Demand - Winter,37635,45189,45636,46108,46705,47171,47835,48462,49280,49917,50538,51157
2017,US,SERC,-,SERC-N,MW,Peak Hour Demand - Summer,40494,41978,42208,42861,42992,43055,43152,43259,43301,43381,43571,43673
2017,US,SERC,-,SERC-N,MW,Peak Hour Demand - Winter,36284,41051,41516,41746,41817,41996,42075,42246,42343,42469,42618,42887
2017,US,SERC,-,SERC-SE,MW,Peak Hour Demand - Summer,45260,46423,46453,46801,47505,47843,48188,48545,48789,49269,49720,50232
2017,US,SERC,-,SERC-SE,MW,Peak Hour Demand - Winter,35897,44805,44315,44537,44821,45143,45472,45772,46137,46548,46988,47435
2017,US,SPP,-,SPP,MW,Peak Hour Demand - Summer,51882.931,52403.47839,52553.74579,53318.8692,53361.07313,53642.68,53981.38994,54179.20311,54409.11966,54729.23977,54929.2609,55250.28305
2017,US,SPP,-,SPP,MW,Peak Hour Demand - Winter,41533.675,41215.17706,40923.09709,41248.59077,41818.31772,41971.34679,41957.57802,42588.31149,42682.54726,43031.68539,43208.1251,44043.86641
2017,US,TRE,-,ERCOT,MW,Peak Hour Demand - Summer,71110.10391,72933.55038,74149.38728,75588.33023,76510.29319,77417.24959,78377.28009,79347.63359,80315.22074,81260.66428,82285.77877,83931.49434
2017,US,TRE,-,ERCOT,MW,Peak Hour Demand - Winter,59649.96517,55003.08837,56043.47539,56043.47539,56836.13891,57382.70015,57939.48937,58509.46516,59083.31914,59639.83887,60207.07702,61411.21856
2017,CA,WECC,-,AB,MW,Peak Hour Demand - Summer,10211,11261,11594,11912,12188,12424,12623,12709,13086,13268,13393,13575
2017,CA,WECC,-,AB,MW,Peak Hour Demand - Winter,11455,12253,12581,12599,12932,13188,13457,13700,13903,14102,14298,14516
2017,CA,WECC,-,BC,MW,Peak Hour Demand - Summer,8088,8282,8352,8393,8481,8643,8660,8964,9157,9283,9406,9561
2017,CA,WECC,-,BC,MW,Peak Hour Demand - Winter,11008,11220,11315,11456,11599,11748,11942,12160,12323,12497,12665,12880
2017,US/MX,WECC,-,CAMX,MW,Peak Hour Demand - Summer,54218,55498,54112,53026,55192,55578,54979,54513,53205,53521,55148,55445
2017,US/MX,WECC,-,CAMX,MW,Peak Hour Demand - Winter,36855,39786,39494,39315,39278,39285,39471,39540,39539,39500,39458,39396
2017,US,WECC,-,NWPP-US,MW,Peak Hour Demand - Summer,50591,49459,49902,50210,50517,50875,51308,51356,51680,52025,52384,52768
2017,US,WECC,-,NWPP-US,MW,Peak Hour Demand - Winter,48230,46760,47437,47629,47794,48112,48299,48533,48720,48960,49242,49499
2017,US,WECC,-,RMRG,MW,Peak Hour Demand - Summer,12314,12361,12528,12678,12812,13052,13208,13451,13631,13803,13985,14168
2017,US,WECC,-,RMRG,MW,Peak Hour Demand - Winter,10620,10418,10579,10726,10907,11057,11311,11500,11651,11811,11979,12154
2017,US,WECC,-,SRSG,MW,Peak Hour Demand - Summer,23764,23357,23883,24227,24534,24978,25664,26239,26643,27267,27771,28238
2017,US,WECC,-,SRSG,MW,Peak Hour Demand - Winter,14125,15193,15594,15891,1612,16472,16883,17232,17522,17875,18190,18489
2018,US,FRCC,-,FRCC,MW,Peak Hour Demand - Summer,46680,47505,48264,48739,49340,49852,50374,51016,51585,52205,52842,52842
2018,US,FRCC,-,FRCC,MW,Peak Hour Demand - Winter,44167,44190,44667,45292,45781,46262,46814,47247,47829,48375,48931,48931
2018,US,MRO,-,MISO,MW,Peak Hour Demand - Summer,119413,124817.1,125284.3,125293.0604,125636.2389,125993.879,126414.1227,126778.8034,127279.4424,127619.6715,128216.9752,128115.9752
2018,US,MRO,-,MISO,MW,Peak Hour Demand - Winter,104535,103180.8,103706.7,104233.4751,104624.804,105132.0751,105719.7391,106046.5811,106234.6758,106648.0433,107042.9175,107846.9175
2018,CA,MRO,-,Manitoba Hydro,MW,Peak Hour Demand - Summer,3418.1,3278,3404.3,3389.5,3359.3,3339.8,3310.9,3291,3190.3,3191.8,3194.9,3215.1
2018,CA,MRO,-,Manitoba Hydro,MW,Peak Hour Demand - Winter,4729,4387.5,4523.9,4481.8,4406.9,4370,4336.4,4316.6,4293.4,4301.8,4318,4356.8
2018,CA,MRO,-,SaskPower,MW,Peak Hour Demand - Summer,3470,3479,3552.2,3596.6,3620.5,3650.5,3678,3696.9,3743.4,3774.7,3807.7,3830.2
2018,CA,MRO,-,SaskPower,MW,Peak Hour Demand - Winter,3792,3842.63,3923.5,3972.5,3998.4,4032.1,4062.4,4083.3,4134.6,4169.2,4205.7,4230.6
2018,CA,NPCC,-,Maritimes,MW,Peak Hour Demand - Summer,3155.4,3222.8,3204.052,3395.4,3374.34,3359.5288,3344.667376,3328.156724,3321.697858,3315.191815,3312.839651,3307.842444
2018,CA,NPCC,-,Maritimes,MW,Peak Hour Demand - Winter,5412.2,5574.714,5594.88028,5603.1,5583.38,5545.1738,5508.281538,5480.403353,5453.939387,5444.589781,5433.954679,5428.734225
2018,US,NPCC,-,New England,MW,Peak Hour Demand - Summer,23868,25728,25511,25297.53717,25135.91127,25020.7963,24941.61965,24888.54341,24863.84006,24873.73796,24911.96094,24950.24266
2018,US,NPCC,-,New England,MW,Peak Hour Demand - Winter,20599,20357,20272,20011.92954,19808.35528,19642.44564,19505.22018,19379.50792,19271.08169,19190.34182,19132.89142,19075.61301
2018,US,NPCC,-,New York,MW,Peak Hour Demand - Summer,29699.4,32904,32857,32629,32451,32339,32284,32276,32299,32343,32403,32469
2018,US,NPCC,-,New York,MW,Peak Hour Demand - Winter,25080.5,24269,24135,23948,23817,23751,23730,23728,23742,23762,23786,23812
2018,CA,NPCC,-,Ontario,MW,Peak Hour Demand - Summer,21168,22076.00009,22016.00009,22085.48195,22154.96381,22097.81601,22138.92932,22250.57326,22302.20686,22145.52337,22262.90797,22262.96168
2018,CA,NPCC,-,Ontario,MW,Peak Hour Demand - Winter,20906,21328.00009,21317,21305.17813,21165.02138,21273.3651,21224.15381,21202.52204,21209.29993,21229.63023,21160.49576,21403
2018,CA,NPCC,-,Quebec,MW,Peak Hour Demand - Summer,20633,20503.11055,21091.47572,21227.12544,21409.66482,21555.97115,21626.38854,21702.58105,21776.37432,21840.21635,21906.65611,21976.63154
2018,CA,NPCC,-,Quebec,MW,Peak Hour Demand - Winter,38410,38460.70371,38782.43468,39057.24408,39427.27165,39736.67986,40016.41337,40287.53895,40560.50921,40816.74644,41059.16346,41310.55081
2018,US,RF,-,PJM,MW,Peak Hour Demand - Summer,145637.464,152108,152479,151962,152363,152887,153632,154245,154941,155724,156605,157635
2018,US,RF,-,PJM,MW,Peak Hour Demand - Winter,137465,132357,132039,132401,133117,133802,134435,134694,135341,135926,136702,137199
2018,US,SERC,-,SERC-E,MW,Peak Hour Demand - Summer,41841,42620,42684,43162,43523,43902,44227,44632,45010,45445,45876,46375
2018,US,SERC,-,SERC-E,MW,Peak Hour Demand - Winter,46911,43284,43583,43857,44209,44548,45051,45442,45883,46386,46883,47391
2018,US,SERC,-,SERC-N,MW,Peak Hour Demand - Summer,41048,41454,41526,41730,41784,41851,42001,42025,42143,42414,42486,42547
2018,US,SERC,-,SERC-N,MW,Peak Hour Demand - Winter,44559,41274,41335,41421,41482,41468,41579,41617,41653,41785,42001,42151
2018,US,SERC,-,SERC-SE,MW,Peak Hour Demand - Summer,44227,47370,47896,48085,48260,48508,48765,49039,49304,49980,49080,48712
2018,US,SERC,-,SERC-SE,MW,Peak Hour Demand - Winter,44702,45042,45497,45700,45960,46142,46335,46602,46874,46464,46484,47003
2018,US,SPP,-,SPP,MW,Peak Hour Demand - Summer,51824.87927,52056,52695,52941,53295.03008,54062.45609,54350.52751,54562.12168,54837.09003,55114.40301,55408.47429,55758
2018,US,SPP,-,SPP,MW,Peak Hour Demand - Winter,40236.02713,40509.77926,40653.88353,41248.59077,41193,41607.39957,41841.91933,42550.58502,42675.90575,42881.85241,43228.86016,43484.2285
2018,US,TRE,-,ERCOT,MW,Peak Hour Demand - Summer,69512.15459,72756,74202.65402,75878.59069,77595.0519,79026.76767,80430.55148,81673.01787,82849.53163,84178.62193,85511.27755,86849.80457
2018,US,TRE,-,ERCOT,MW,Peak Hour Demand - Winter,65914.69776,58229.17829,59004.35213,59991.08943,61097.45074,62006.96829,62856.98389,63615.88657,64410.95233,65268.20538,66119.51352,66971.30722
2018,CA,WECC,-,AB,MW,Peak Hour Demand - Summer,10852,10941.23,11111.44,11213,11328,11434,11483,11574,11687,11795,11920,12044
2018,CA,WECC,-,AB,MW,Peak Hour Demand - Winter,11473,11737.4,11938.67,12018,12144,12260,12321,12428,12557,12678,12814,12945
2018,CA,WECC,-,BC,MW,Peak Hour Demand - Summer,8412,8382.4,8411.269062,8502,8686,8828,8987,9178,9301,9420,9574,9715
2018,CA,WECC,-,BC,MW,Peak Hour Demand - Winter,10541,11374.46303,11468.10668,11616,11797,11972,12186,12346,12516,12682,12894,13088
2018,US/MX,WECC,-,CAMX,MW,Peak Hour Demand - Summer,55120,55120.2689,55108.71662,51091,51219,51476,51127,52373,52510,52306,52397,52571
2018,US/MX,WECC,-,CAMX,MW,Peak Hour Demand - Winter,36314.71145,39541.84116,39614.80397,39413,39736,40256,40087,41477,41719,41660,41754,41794
2018,US,WECC,-,NWPP-US,MW,Peak Hour Demand - Summer,49234.54055,47045.64151,47642.81598,50003,50434,50625,51085,51405,51717,51999,52364,52628
2018,US,WECC,-,NWPP-US,MW,Peak Hour Demand - Winter,49234.54055,47642.81598,47737.38738,46810,47105,47380,47551,47798,47999,48187,48417,48652
2018,US,WECC,-,RMRG,MW,Peak Hour Demand - Summer,12338.99566,12065.91101,12182.37623,12925,13094,13239,13489,13655,13835,13980,14129,14308
2018,US,WECC,-,RMRG,MW,Peak Hour Demand - Winter,10013.21951,10206.72157,10355.32128,10809,10964,11101,11383,11529,11672,11819,11967,12136
2018,US,WECC,-,SRSG,MW,Peak Hour Demand - Summer,25046.41885,24050.24684,24286.39792,24484,24854,25408,25898,26344,26836,27207,27659,28014
2018,US,WECC,-,SRSG,MW,Peak Hour Demand - Winter,14089.06346,15647.47024,15917.3,15943,16264,16577,16854,17115,17433,17767,18023,18259
2019,US,SPP-RE,-,SPP,MW,Peak Hour Demand - Summer,53031.811,53217.66,53478.396,54161.078,54534.969,54884.993,55177.786,55427.851,55647.618,55903.355,56179.209,56464.65
2019,US,SPP-RE,-,SPP,MW,Peak Hour Demand - Winter,42169,42399.03,43495.955,43472.312,43882.962,44253.766,44527.516,44756.455,45055.831,45291.242,45259.397,45812.721
2019,US,TRE-ERCOT,-,TRE-ERCOT,MW,Peak Hour Demand - Summer,73473.0281,74853.20729,76845.46562,78823.74159,80589.59786,82506.37183,84121.45998,85732.06276,87345.30826,88912.64394,90425.69941,91914.17887
2019,US,TRE-ERCOT,-,TRE-ERCOT,MW,Peak Hour Demand - Winter,54693.02163,61149.76196,62782.28692,64448.52532,66101.95839,67895.60499,69406.80797,70949.15492,72476.60448,73951.49107,75394.44188,76865.54773
2019,CA,MRO,-,MRO-Manitoba Hydro,MW,Peak Hour Demand - Summer,3390.735,3224.452231,3240.304288,3245.719291,3281.147999,3302.329956,3476.868128,3406.896977,3419.171714,3415.67468,3417.026313,3425.09307
2019,CA,MRO,-,MRO-Manitoba Hydro,MW,Peak Hour Demand - Winter,4908.193,4505.416328,4517.782282,4503.028153,4534.75797,4568.860367,4757.470465,4776.266164,4803.981391,4816.765204,4837.630945,4868.224717
2019,CA,NPCC,-,NPCC-Maritimes,MW,Peak Hour Demand - Summer,3250.4,3367.3,3358.2,3496.40753,3514.080028,3483.555388,3456.033624,3440.831905,3439.030185,3431.228465,3434.826746,3416.925026
2019,CA,NPCC,-,NPCC-Maritimes,MW,Peak Hour Demand - Winter,5424.8,5684.2,5644.3,5673.314334,5664.419022,5611.326733,5576.437483,5541.134818,5517.432153,5516.545711,5501.043046,5481.340381
2019,US,MRO,-,MRO-MISO,MW,Peak Hour Demand - Summer,121232.73,124321.0813,124808.5438,125664.2196,125818.4179,125984.0418,126121.6297,126307.0325,126322.3947,126658.1553,127012.9266,127012.9266
2019,US,MRO,-,MRO-MISO,MW,Peak Hour Demand - Winter,100603.21,103754.5233,104257.252,104862.4275,105100.83,105414.7954,105692.1795,105776.2877,106040.0378,106524.1398,106833.7846,106833.7846
2019,CA,MRO,-,MRO-SaskPower,MW,Peak Hour Demand - Summer,3524,3416,3455,3486,3524,3545,3565,3530,3553,3569,3589,3621
2019,CA,MRO,-,MRO-SaskPower,MW,Peak Hour Demand - Winter,3723,3803,3846,3881,3923,3946,3968,3930,3955,3973,3995,4031
