Report Year,Country,Region,Subregion,Assessment Area,Unit,Description,Actual,Year 0,Year 1,Year 2,Year 3,Year 4,Year 5,Year 6,Year 7,Year 8,Year 9,Year 10
2013,CAN,NPCC,-,Ontario,GWh,Net Energy for Load - Annual,141287.10,141005.70,141053.40,137322.30,134381.60,131703.40,131861.60,133936.40,135552.80,136718.10,137258.30,138056.40
2013,CAN,NPCC,-,Quebec,GWh,Net Energy for Load - Annual,184822.80,187736.30,184657.25,184139.42,186215.00,187109.68,188669.34,192982.86,195359.50,195937.57,197215.89,198567.91
2013,US,RF,-,PJM,GWh,Net Energy for Load - Annual,781247.00,822208.00,843697.00,863161.00,882669.00,892369.00,901824.00,910089.00,923064.00,931411.00,941369.00,950374.00
2013,US,SERC,-,SERC-E,GWh,Net Energy for Load - Annual,221161.90,217088.00,219264.00,222291.00,225763.00,229023.00,232194.00,235582.00,238769.00,241928.00,245335.00,248794.00
2013,US,SERC,-,SERC-N,GWh,Net Energy for Load - Annual,235845.00,229157.00,222435.00,225347.00,227982.00,230343.00,232558.00,234790.00,237381.00,240037.00,241313.00,244601.00
2013,US,SERC,-,SERC-SE,GWh,Net Energy for Load - Annual,237051.00,246270.00,252199.00,255694.00,260265.00,264104.00,265918.00,269464.00,273207.00,277038.00,280970.00,285050.00
2013,US,SERC,-,SERC-W,GWh,Net Energy for Load - Annual,130582.00,135674.00,126096.00,135358.00,136991.00,138243.00,139589.00,140910.00,142328.00,143526.00,144840.00,146101.00
2013,US,SPP,-,SPP,GWh,Net Energy for Load - Annual,258590.10,263605.49,269582.08,266277.97,269334.49,271838.46,273610.94,274840.87,277127.78,279585.39,281385.72,283855.93
2013,CAN,WECC,-,CAN,GWh,Net Energy for Load - Annual,136074.02,139916.03,143385.04,147420.04,151734.95,158334.95,164989.07,169025.02,171858.02,173941.02,176405.04,178797.05
2013,CAN,WECC,-,AB,GWh,Net Energy for Load - Annual,75574.38,78574.02,81422.04,84862.01,88720.98,94010.96,99509.99,102684.02,105033.99,107045.02,109143.01,111100.02
2013,US,WECC,-,BASN,GWh,Net Energy for Load - Annual,68614.88,75078.73,78414.02,79339.06,80415.01,81354.91,82150.94,83155.95,83923.06,84653.95,85447.97,86109.06
2013,CAN,WECC,-,BC,GWh,Net Energy for Load - Annual,60499.64,61342.01,61963.00,62558.03,63013.97,64323.99,65479.08,66341.00,66824.02,66896.00,67262.03,67697.04
2013,US,WECC,-,CALN,GWh,Net Energy for Load - Annual,127826.12,127760.01,129025.99,130308.96,131638.00,132891.04,134127.07,135721.00,137358.08,138950.03,140632.99,142363.99
2013,US,WECC,-,CALS,GWh,Net Energy for Load - Annual,161794.53,162098.07,164022.97,165641.02,167475.06,169201.00,171010.98,173171.98,175402.95,177645.95,179915.96,182095.04
2013,US,WECC,-,DSW,GWh,Net Energy for Load - Annual,135003.15,134661.78,136741.02,138361.02,140608.00,143171.96,145906.96,148367.00,151207.98,154450.96,157656.87,160528.97
2013,MX,WECC,-,MEXW,GWh,Net Energy for Load - Annual,12019.60,12247.01,12420.97,12658.99,12929.03,13112.99,13365.00,13624.02,13915.02,14118.03,14392.00,14672.00
2013,US,WECC,-,NORW,GWh,Net Energy for Load - Annual,168929.55,172509.63,174636.04,176387.02,178567.82,179916.85,181811.91,183540.05,185604.93,186994.01,188714.10,190591.97
2013,US,WECC,-,ROCK,GWh,Net Energy for Load - Annual,64693.61,62885.91,63981.01,65203.00,66406.02,67438.97,68669.10,69958.98,71279.02,72563.05,73928.97,75331.06
2014,US,FRCC,-,FRCC,GWh,Net Energy for Load - Annual,221534.00,226583.00,231393.00,235297.00,237807.00,240665.00,243686.00,246896.00,249055.00,251915.00,255366.00,255366.00
2014,US,MRO,-,MISO,GWh,Net Energy for Load - Annual,662636.30,401778.00,678295.00,678759.00,687728.00,693234.00,698282.00,702377.00,706777.00,711559.00,715842.00,720617.61
2014,CA,MRO,-,Manitoba Hydro,GWh,Net Energy for Load - Annual,26014.72,25634.00,25903.00,26186.00,26319.00,26581.00,26878.00,27269.00,27718.00,28115.00,28504.00,28898.00
2014,US,MRO,-,MAPP,GWh,Net Energy for Load - Annual,29798.10,34257.59,35226.65,37625.03,39157.32,40426.41,41436.23,42234.26,42979.82,43694.69,43174.16,45163.06
2014,CA,MRO,-,SaskPower,GWh,Net Energy for Load - Annual,22701.80,23159.50,23691.22,24373.53,24950.43,25876.36,26701.93,26980.13,27268.50,27630.51,27916.31,28183.49
2014,CA,NPCC,-,Maritimes,GWh,Net Energy for Load - Annual,27386.80,27308.50,27371.00,27474.84,27519.41,27624.24,28008.93,27890.60,27951.47,28062.76,28213.25,28355.01
2014,US,NPCC,-,New England,GWh,Net Energy for Load - Annual,129367.00,137363.00,140428.00,142335.00,143985.00,145385.00,146620.00,147830.00,149055.00,150295.00,151525.00,152765.00
2014,US,NPCC,-,New York,GWh,Net Energy for Load - Annual,163515.00,163161.00,163214.00,163907.00,163604.00,163753.00,164305.00,165101.00,164830.00,164975.00,165109.00,165721.00
2014,CA,NPCC,-,Ontario,GWh,Net Energy for Load - Annual,140736.78,141921.94,139706.92,136513.07,133335.59,133445.34,133187.34,133269.34,134289.51,134259.63,134478.50,135211.58
2014,CA,NPCC,-,Quebec,GWh,Net Energy for Load - Annual,189732.48,185992.56,186841.61,188769.97,189421.33,190067.43,191379.79,193972.34,197282.00,198810.87,200097.98,202009.85
2014,US,RF,-,PJM,GWh,Net Energy for Load - Annual,791151.00,832247.00,847743.00,863762.00,870847.00,878209.00,884188.00,894896.00,901010.00,908770.00,915559.00,923919.00
2014,US,SERC,-,SERC-E,GWh,Net Energy for Load - Annual,212334.00,217969.00,220089.00,223553.00,226368.00,229170.00,232280.00,232280.00,238232.00,241458.00,244973.00,247653.00
2014,US,SERC,-,SERC-N,GWh,Net Energy for Load - Annual,219012.00,214984.00,216118.00,217859.00,219407.00,221232.00,223223.00,223223.00,226974.00,228820.00,230816.00,233278.00
2014,US,SERC,-,SERC-SE,GWh,Net Energy for Load - Annual,229778.00,238004.00,242057.00,246157.00,249939.00,251808.00,255395.00,255395.00,262232.00,266021.00,269668.00,273518.00
2014,US,SPP,-,SPP,GWh,Net Energy for Load - Annual,249558.84,245015.65,245714.30,249560.49,252095.88,253769.77,254617.55,256244.03,258194.50,259328.46,261218.70,263481.74
2014,US,TRE,-,ERCOT,GWh,Net Energy for Load - Annual,331624.10,336339.28,342899.08,349440.15,355921.96,362338.21,368702.13,375033.71,381368.88,387675.54,393961.03,400247.44
2014,US/MX,WECC,-,CAMX,GWh,Net Energy for Load - Annual,274859.23,275268.01,275674.01,275483.06,275675.87,276273.99,277510.90,279040.03,280598.99,282117.06,283108.97,284001.98
2014,US/CA,WECC,-,NWPP,GWh,Net Energy for Load - Annual,433570.05,432299.20,443143.95,451355.08,461592.93,471756.86,479238.94,486765.98,492148.99,497911.12,503787.15,510212.07
2014,US,WECC,-,RMRG,GWh,Net Energy for Load - Annual,68128.87,64276.97,65673.03,66516.00,67467.94,68305.02,69187.01,70155.97,71092.96,72098.98,73137.02,74314.05
2014,US,WECC,-,SRSG,GWh,Net Energy for Load - Annual,111520.28,113044.99,115115.00,116772.94,119378.04,121766.00,124225.91,126599.93,128787.10,130997.08,133124.93,135267.03
2015,US,FRCC,-,FRCC,GWh,Net Energy for Load - Annual,224646.00,229333.00,233219.00,235830.00,238572.00,241505.00,244378.00,246247.00,248559.00,250763.00,253846.00,253846.00
2015,US,MRO,-,MISO,GWh,Net Energy for Load - Annual,641290.00,692855.00,716557.00,724197.80,733309.30,739466.90,743352.50,749104.10,753746.30,759205.70,761543.70,769355.70
2015,CA,MRO,-,Manitoba Hydro,GWh,Net Energy for Load - Annual,26610.65,25813.07,25747.25,26113.69,26254.67,26445.99,26571.20,26760.22,26968.90,27195.30,27449.33,27553.59
2015,US,MRO,-,MAPP,GWh,Net Energy for Load - Annual,31755.82,33819.22,35326.17,31021.30,32177.09,33489.75,34319.57,34939.33,35536.59,36126.29,36861.25,37438.02
2015,CA,MRO,-,SaskPower,GWh,Net Energy for Load - Annual,23424.20,23920.30,24292.60,24752.20,25299.10,26425.10,26969.80,27228.20,27715.50,27992.80,28355.60,28735.90
2015,CA,NPCC,-,Maritimes,GWh,Net Energy for Load - Annual,27168.20,27559.40,27174.80,27508.00,27789.00,27915.00,27961.00,27984.00,28023.00,28095.00,28127.00,28147.00
2015,US,NPCC,-,New England,GWh,Net Energy for Load - Annual,127137.00,137210.00,139583.00,141102.00,142614.00,143925.00,145182.00,146466.00,147837.00,149253.00,150666.00,152093.00
2015,US,NPCC,-,New York,GWh,Net Energy for Load - Annual,152663.50,153105.00,152959.50,158980.00,158280.00,158797.00,159585.00,159256.00,159328.00,159506.00,160006.00,160065.00
2015,CA,NPCC,-,Ontario,GWh,Net Energy for Load - Annual,139803.83,139914.20,139741.32,136974.75,134208.18,133349.00,133148.68,132735.62,132526.27,134094.92,134941.61,135922.04
2015,CA,NPCC,-,Quebec,GWh,Net Energy for Load - Annual,189687.20,184953.50,186003.04,186783.88,187807.34,189260.49,191150.88,191641.15,192971.82,194382.47,196448.11,196627.14
2015,US,RF,-,PJM,GWh,Net Energy for Load - Annual,797460.96,812290.00,828506.00,837059.00,845957.00,852395.00,862785.00,868762.00,877524.00,885490.00,895321.00,900461.00
2015,US,SERC,-,SERC-E,GWh,Net Energy for Load - Annual,218796.00,220346.00,223302.00,225765.00,228392.00,231169.00,234200.00,236836.00,239748.00,242697.00,245570.00,248310.00
2015,US,SERC,-,SERC-N,GWh,Net Energy for Load - Annual,216466.00,216608.00,219772.00,221388.00,223408.00,224541.00,226079.00,227312.00,229006.00,230868.00,233139.00,234782.00
2015,US,SERC,-,SERC-SE,GWh,Net Energy for Load - Annual,238792.00,241697.00,245510.00,249482.00,251891.00,254638.00,257509.00,260179.00,263186.00,266424.00,269990.00,273301.00
2015,US,SPP,-,SPP,GWh,Net Energy for Load - Annual,243291.53,240085.02,243413.22,248457.79,251289.80,255171.16,258071.41,260704.75,266121.41,269749.19,272595.18,270052.79
2015,US,TRE,-,ERCOT,GWh,Net Energy for Load - Annual,340033.35,341004.67,349440.15,355921.96,362338.21,368702.13,375033.71,381368.88,387675.54,393961.03,400247.44,406499.14
2015,US/MX,WECC,-,CAMX,GWh,Net Energy for Load - Annual,275321.00,276208.00,275994.18,276260.14,276916.03,278063.91,279545.83,281085.86,282713.10,284177.21,285239.86,286286.00
2015,CA,WECC,-,NWPP-CA,GWh,Net Energy for Load - Annual,141817.00,145961.03,151586.02,115297.40,117344.14,119370.09,121304.04,123064.12,124948.71,126755.93,128587.01,130300.10
2015,US,WECC,-,NWPP-US,GWh,Net Energy for Load - Annual,295057.00,298324.40,302656.93,305445.80,309017.01,311612.35,314502.33,316480.21,318965.09,321544.07,324803.43,326966.11
2015,US,WECC,-,RMRG,GWh,Net Energy for Load - Annual,67325.00,65274.91,66308.98,67147.08,68113.73,68942.16,70080.92,71488.92,72544.95,73912.05,75187.02,76652.07
2015,US,WECC,-,SRSG,GWh,Net Energy for Load - Annual,111827.00,113611.95,113717.02,115297.40,117344.14,119370.09,121304.04,123064.12,124948.71,126755.93,128587.01,130300.10
2016,US,FRCC,-,FRCC,GWh,Net Energy for Load - Annual,234489.00,229738.00,230865.20,232567.00,234661.00,237284.00,239299.00,241296.00,243173.00,245261.00,247223.00,247223.00
2016,US,MRO,-,MISO,GWh,Net Energy for Load - Annual,659676.80,674264.20,682885.40,685847.60,692583.40,696299.80,700318.00,704607.40,709327.70,712691.00,716718.70,720719.60
2016,CA,MRO,-,Manitoba Hydro,GWh,Net Energy for Load - Annual,25831.60,26139.90,26448.00,26312.00,26058.00,26398.00,26647.00,26825.00,27052.00,27306.00,27410.00,27588.00
2016,CA,MRO,-,SaskPower,GWh,Net Energy for Load - Annual,23641.57,24317.94,24690.78,24948.39,25625.07,26200.71,26325.30,26726.40,27005.70,27279.40,27645.20,28031.50
2016,CA,NPCC,-,Maritimes,GWh,Net Energy for Load - Annual,27500.86,27290.36,27620.23,27912.31,28061.51,28153.43,28159.86,28214.12,28256.50,28282.10,28246.71,28235.95
2016,US,NPCC,-,New England,GWh,Net Energy for Load - Annual,126899.00,128015.00,128439.00,128598.00,128261.00,127407.00,126695.00,126180.00,125790.00,125468.00,125213.00,124959.00
2016,US,NPCC,-,New York,GWh,Net Energy for Load - Annual,159381.00,158713.00,158430.00,158431.00,158099.00,157700.00,156903.00,156785.00,156795.00,156800.00,156779.00,156777.00
2016,CA,NPCC,-,Ontario,GWh,Net Energy for Load - Annual,137011.78,136363.61,137407.17,135735.88,134064.58,133408.90,133599.49,134333.72,134378.33,134641.41,134243.99,133840.48
2016,CA,NPCC,-,Quebec,GWh,Net Energy for Load - Annual,186395.28,182538.31,182229.73,183770.36,185462.60,187472.75,187877.92,188980.09,190026.54,191646.56,191887.64,192825.09
2016,US,RF,-,PJM,GWh,Net Energy for Load - Annual,792566.00,811335.00,821812.00,833095.00,839492.00,841989.00,843262.00,848709.00,854214.00,862838.00,866736.00,872863.00
2016,US,SERC,-,SERC-E,GWh,Net Energy for Load - Annual,217993.00,217433.00,219426.00,221781.00,224122.00,226836.00,229049.00,231587.00,234345.00,237495.00,240104.00,243207.00
2016,US,SERC,-,SERC-N,GWh,Net Energy for Load - Annual,212772.00,220574.00,222957.00,224764.00,225469.00,226949.00,228064.00,229709.00,231449.00,233676.00,234798.00,236480.00
2016,US,SERC,-,SERC-SE,GWh,Net Energy for Load - Annual,216286.00,243966.00,246521.00,248295.00,250410.00,252704.00,254767.00,257075.00,259753.00,262911.00,265637.00,269495.00
2016,US,SPP,-,SPP,GWh,Net Energy for Load - Annual,250430.31,252113.03,256760.76,252798.44,255527.13,257147.70,259221.76,261264.72,263087.49,265266.32,267292.31,269395.43
2016,US,TRE,-,ERCOT,GWh,Net Energy for Load - Annual,347617.44,350563.43,356164.54,362255.07,370713.04,376148.60,380368.52,384624.90,388933.71,393363.28,397739.81,402793.36
2016,CA,WECC,-,AB,GWh,Net Energy for Load - Annual,80245.00,85713.00,86449.00,88920.00,91443.00,94087.00,95665.00,97248.00,98925.00,100635.00,101837.00,103076.00
2016,CA,WECC,-,BC,GWh,Net Energy for Load - Annual,61591.00,62050.00,63395.00,64840.00,67213.00,68654.00,69342.00,70154.00,70722.00,71254.00,71978.00,72680.00
2016,US/MX,WECC,-,CAMX,GWh,Net Energy for Load - Annual,272944.00,276829.00,275828.00,274507.00,273706.00,273509.00,273541.00,274418.00,274771.00,274938.00,275011.00,274835.00
2016,US,WECC,-,NWPP-US,GWh,Net Energy for Load - Annual,290617.00,295144.00,301568.00,303800.00,306788.00,309799.00,311780.00,313625.00,316244.00,319443.00,321769.00,322388.00
2016,US,WECC,-,RMRG,GWh,Net Energy for Load - Annual,67629.00,66713.00,67922.00,68828.00,70031.00,71501.00,73113.00,74202.00,75328.00,76497.00,77602.00,78774.00
2016,US,WECC,-,SRSG,GWh,Net Energy for Load - Annual,110424.00,108698.00,108678.00,110010.00,112067.00,113816.00,115469.00,117392.00,119148.00,121018.00,122648.00,124195.00
2017,US,FRCC,-,FRCC,GWh,Net Energy for Load - Annual,234041.00,230867.00,233407.00,235517.00,238021.00,239553.00,241812.00,243938.00,246540.00,248440.00,250948.00,250948.00
2017,US,MRO,-,MISO,GWh,Net Energy for Load - Annual,660862.00,693350.58,727495.09,730209.60,734426.80,737476.70,743245.10,748127.30,751630.10,756057.60,760001.20,763944.80
2017,CA,MRO,-,Manitoba Hydro,GWh,Net Energy for Load - Annual,26160.99,26243.94,26080.26,25810.20,25806.35,25870.41,25968.28,26140.56,26331.59,26335.51,26428.35,26557.30
2017,CA,MRO,-,SaskPower,GWh,Net Energy for Load - Annual,24139.80,24874.10,25228.00,25567.98,25747.90,26067.60,26480.80,26766.80,27036.20,27251.60,27476.30,27687.20
2017,CA,NPCC,-,Maritimes,GWh,Net Energy for Load - Annual,26719.10,27021.20,27039.90,27003.50,27307.80,27279.10,27308.40,27314.90,27360.10,27312.40,27336.90,27482.10
2017,US,NPCC,-,New England,GWh,Net Energy for Load - Annual,124381.00,125188.00,126426.00,125736.00,124440.00,122977.00,121859.00,120994.00,120349.00,119911.00,119680.00,119449.00
2017,US,NPCC,-,New York,GWh,Net Energy for Load - Annual,160798.30,158632.00,157996.00,157405.00,156752.00,155855.00,155444.00,155298.00,155135.00,155009.00,154920.00,154971.00
2017,CA,NPCC,-,Ontario,GWh,Net Energy for Load - Annual,136989.75,135804.78,136386.40,135068.83,133751.26,132975.38,132782.82,132748.97,133023.10,132985.12,132920.67,133423.54
2017,CA,NPCC,-,Quebec,GWh,Net Energy for Load - Annual,184232.25,182757.89,182315.51,183629.01,185371.74,186248.91,187772.11,188778.62,190497.39,190637.49,191393.97,192180.84
2017,US,RF,-,PJM,GWh,Net Energy for Load - Annual,792313.00,814868.00,821638.00,823890.00,822831.00,820415.00,821341.00,822626.00,827522.00,831502.00,835137.00,841099.00
2017,US,SERC,-,SERC-E,GWh,Net Energy for Load - Annual,217759.00,218439.00,220307.00,220339.00,221653.00,223301.00,224846.00,227332.00,229704.00,231988.00,234496.00,236970.00
2017,US,SERC,-,SERC-N,GWh,Net Energy for Load - Annual,216231.00,214542.00,216346.00,217367.00,218143.00,218398.00,218916.00,219572.00,220409.00,220633.00,221285.00,222305.00
2017,US,SERC,-,SERC-SE,GWh,Net Energy for Load - Annual,238730.00,240358.00,240395.00,243532.00,245888.00,247689.00,249614.00,251691.00,253866.00,256198.00,258554.00,261145.00
2017,US,SPP,-,SPP,GWh,Net Energy for Load - Annual,255898.87,255544.25,260336.78,259340.60,259625.20,260791.20,264592.90,265897.20,267367.30,268763.20,269850.20,271076.50
2017,US,TRE,-,ERCOT,GWh,Net Energy for Load - Annual,375889.79,356428.37,363665.20,373761.96,380660.73,386550.85,392714.56,398843.55,405017.83,411040.99,417426.76,425775.29
2017,CA,WECC,-,AB,GWh,Net Energy for Load - Annual,79552.00,86449.00,88920.00,91443.00,94087.00,95665.00,97248.00,98925.00,100635.00,101837.00,103076.00,104576.00
2017,CA,WECC,-,BC,GWh,Net Energy for Load - Annual,62427.00,61450.00,62009.00,62568.00,63411.00,64628.00,65735.00,66788.00,68134.00,69062.00,69857.00,70639.00
2017,US/MX,WECC,-,CAMX,GWh,Net Energy for Load - Annual,270843.00,271275.00,269642.00,269452.00,269482.00,269649.00,271373.00,272472.00,273152.00,273725.00,274016.00,274380.00
2017,US,WECC,-,NWPP-US,GWh,Net Energy for Load - Annual,288463.00,296940.00,298043.00,300748.00,302552.00,303959.00,305399.00,306239.00,307971.00,309247.00,310994.00,312875.00
2017,US,WECC,-,RMRG,GWh,Net Energy for Load - Annual,68344.00,67168.00,67785.00,68857.00,69735.00,71360.00,72205.00,73760.00,74972.00,75910.00,76874.00,77935.00
2017,US,WECC,-,SRSG,GWh,Net Energy for Load - Annual,109505.00,109316.00,111266.00,112993.00,114538.00,116381.00,118886.00,121186.00,123133.00,125117.00,127094.00,128678.00
2018,US,FRCC,-,FRCC,GWh,Net Energy for Load - Annual,232347.00,232131.00,234693.00,236779.00,238483.00,240380.00,241710.00,244035.00,245769.00,247849.00,250053.00,250053.00
2018,US,MRO,-,MISO,GWh,Net Energy for Load - Annual,651915.54,691507.41,670891.30,669880.80,672265.90,675220.20,679318.50,680249.60,681949.20,684148.20,687133.40,0.00
2018,CA,MRO,-,Manitoba Hydro,GWh,Net Energy for Load - Annual,26336.70,25855.90,25735.00,25606.90,25395.00,25108.40,24900.20,24785.80,24561.10,24555.00,24674.00,25005.00
2018,CA,MRO,-,SaskPower,GWh,Net Energy for Load - Annual,25066.50,25724.50,26094.60,26455.30,26643.30,26900.70,27116.90,27342.00,27608.80,27868.70,28159.10,28444.60
2018,CA,NPCC,-,Maritimes,GWh,Net Energy for Load - Annual,26921.14,27007.58,27062.12,27353.00,27253.30,27185.10,27105.50,27080.34,27007.06,27018.87,26988.76,26982.64
2018,US,NPCC,-,New England,GWh,Net Energy for Load - Annual,121181.00,123505.85,122497.45,120395.26,118949.42,117870.06,117038.66,116248.77,115593.90,115195.54,114980.69,114766.00
2018,US,NPCC,-,New York,GWh,Net Energy for Load - Annual,156370.10,156120.00,156649.00,155567.00,154567.00,153898.00,153593.00,153476.00,153454.00,153504.00,153691.00,153926.00
2018,CA,NPCC,-,Ontario,GWh,Net Energy for Load - Annual,132090.99,133505.60,134044.84,133687.29,133329.74,133244.76,133215.12,133489.79,133449.50,133385.04,133884.51,134791.02
2018,CA,NPCC,-,Quebec,GWh,Net Energy for Load - Annual,185844.92,182238.77,186435.72,188484.85,189333.53,190693.78,191567.31,193115.97,193245.74,194007.17,194791.37,196229.03
2018,US,RF,-,PJM,GWh,Net Energy for Load - Annual,773645.50,806725.00,809000.00,808638.00,808882.00,812908.00,816817.00,822364.00,824140.00,828788.00,833712.00,841206.00
2018,US,SERC,-,SERC-E,GWh,Net Energy for Load - Annual,212716.00,212744.00,212843.00,214026.00,215557.00,216856.00,218138.00,220369.00,221904.00,224309.00,226671.00,229719.00
2018,US,SERC,-,SERC-N,GWh,Net Energy for Load - Annual,209356.00,213742.00,213875.00,214064.00,213647.00,213691.00,213861.00,214277.00,214084.00,214223.00,214622.00,215398.00
2018,US,SERC,-,SERC-SE,GWh,Net Energy for Load - Annual,233681.00,243732.00,246365.00,247542.00,248432.00,249788.00,251006.00,252444.00,253679.00,256182.00,253400.00,252584.00
2018,US,SPP,-,SPP,GWh,Net Energy for Load - Annual,256293.11,263725.75,264754.89,259340.60,265942.00,267318.24,271312.28,272733.53,274090.27,275173.95,276115.64,277200.27
2018,US,TRE,-,ERCOT,GWh,Net Energy for Load - Annual,357408.32,370619.53,383007.89,392609.27,401982.54,412592.53,422216.27,431138.78,439093.61,448092.61,457273.31,466666.80
2018,CA,WECC,-,AB,GWh,Net Energy for Load - Annual,82531.00,83884.70,85467.01,86535.60,87295.00,87872.00,88252.70,89223.34,89938.60,90677.00,91682.00,92707.70
2018,CA,WECC,-,BC,GWh,Net Energy for Load - Annual,64004.03,62315.32,62792.49,63625.50,64905.31,66015.22,67067.77,68418.09,69257.30,69969.79,70735.62,71512.68
2018,US/MX,WECC,-,CAMX,GWh,Net Energy for Load - Annual,272656.26,268676.23,267397.99,267722.00,268124.00,269637.00,270617.00,270940.00,271314.00,271302.00,271324.00,271405.00
2018,US,WECC,-,NWPP-US,GWh,Net Energy for Load - Annual,288001.76,286773.97,291904.02,294091.51,295659.06,297547.03,298914.28,300409.07,301502.95,302145.43,303565.29,305631.14
2018,US,WECC,-,RMRG,GWh,Net Energy for Load - Annual,64882.98,68010.23,69013.05,69670.50,70868.55,71392.14,72987.48,73973.66,74874.24,75760.77,76793.25,77895.66
2018,US,WECC,-,SRSG,GWh,Net Energy for Load - Annual,108793.29,107326.57,109342.22,111351.43,113463.24,116076.09,117962.38,119851.28,121139.27,122816.69,124325.61,126021.27
2019,US,SPP-RE,-,SPP,GWh,Net Energy for Load - Annual,270232.46,275241.40,277706.74,274989.62,278642.70,282124.37,284630.52,286191.18,287661.97,289341.02,291593.69,293030.86
2019,US,TRE-ERCOT,-,TRE-ERCOT,GWh,Net Energy for Load - Annual,376383.85,384486.26,401152.72,413106.65,425665.16,437595.14,450426.01,461024.62,472723.60,484130.52,496340.52,505944.08
2019,CA,MRO,-,MRO-Manitoba Hydro,GWh,Net Energy for Load - Annual,26102.85,25735.28,25732.04,25760.64,25863.24,26040.08,26219.37,26210.96,26315.88,26422.95,26541.76,26690.53
2019,CA,NPCC,-,NPCC-Maritimes,GWh,Net Energy for Load - Annual,27378.05,27526.00,27754.80,27756.01,27941.14,27879.80,27852.77,27745.96,27699.75,27674.24,27672.72,27611.13
2019,US,MRO,-,MRO-MISO,GWh,Net Energy for Load - Annual,683593.25,696492.51,680563.80,642576.00,644066.50,646495.30,647217.50,647791.60,650002.30,653079.30,655666.80,655666.80
2019,CA,MRO,-,MRO-SaskPower,GWh,Net Energy for Load - Annual,25713.50,25755.38,26181.09,26402.70,26700.10,26838.10,27141.50,26798.00,26970.80,27116.00,27335.00,27508.00
2019,US,NPCC,-,NPCC-New England,GWh,Net Energy for Load - Annual,123430.00,124765.00,123560.00,121876.03,121288.23,120576.22,120544.00,119924.00,119916.00,120227.00,121336.00,122455.00
2019,US,NPCC,-,NPCC-New York,GWh,Net Energy for Load - Annual,161114.50,157459.00,156044.00,154600.00,154155.00,153572.00,153386.00,152639.00,152380.00,152371.00,153012.00,153247.00
2019,CA,NPCC,-,NPCC-Ontario,GWh,Net Energy for Load - Annual,137436.55,135322.35,136577.63,136973.89,137370.15,137958.73,139912.14,141353.38,142127.74,143288.00,145343.82,146554.61
2019,CA,NPCC,-,NPCC-Quebec,GWh,Net Energy for Load - Annual,188532.34,187874.78,190847.09,195202.69,197896.87,199064.75,200514.32,200182.55,198912.37,198342.24,199691.12,199456.99
2019,US,RF,-,PJM,GWh,Net Energy for Load - Annual,806137.00,801724.00,802958.00,804361.00,809851.00,813283.00,818958.00,820484.00,823826.00,827338.00,833850.00,836489.00
2019,US,SERC,-,SERC-C,GWh,Net Energy for Load - Annual,222276.00,215297.00,216513.00,217180.00,218464.00,219015.00,219670.00,219569.00,219951.00,220008.00,220701.00,220659.00
2019,US,SERC,-,SERC-E,GWh,Net Energy for Load - Annual,222720.00,218344.00,218843.00,217613.00,217827.00,218965.00,220329.00,221732.00,222708.00,224450.00,226811.00,228879.00
2019,US,SERC,-,SERC-SE,GWh,Net Energy for Load - Annual,241369.00,243976.00,245870.00,247690.00,248698.00,249124.00,250604.00,251770.00,249800.00,247169.00,247562.00,249717.00
2019,CA,WECC,-,WECC-AB,GWh,Net Energy for Load - Annual,85304.26,85467.01,86535.55,87295.11,87872.23,88252.73,89223.34,89938.56,90677.15,91682.05,92707.67,93388.69
2019,CA,WECC,-,WECC-BC,GWh,Net Energy for Load - Annual,63237.29,62792.49,63345.94,64673.75,65812.69,66894.94,68275.02,69147.76,69889.35,70680.05,71485.01,72348.20
2019,US/MX,WECC,-,WECC-CAMX,GWh,Net Energy for Load - Annual,270067.92,267397.99,268691.46,269219.87,271097.45,272303.29,273161.82,273821.72,274085.48,274253.69,274493.39,274628.88
2019,US,WECC,-,WECC-NWPP-US,GWh,Net Energy for Load - Annual,288781.30,291904.02,300499.95,303653.98,307124.37,308962.10,311393.75,312345.79,312844.33,314103.96,315824.11,316349.71
2019,US,WECC,-,WECC-RMRG,GWh,Net Energy for Load - Annual,70515.45,69013.05,72626.84,73754.03,74411.04,75582.85,76710.32,77629.69,78635.17,79617.08,80755.65,81739.69
2019,US,WECC,-,WECC-SRSG,GWh,Net Energy for Load - Annual,99248.56,109342.22,114195.65,116497.48,118851.33,121445.73,123140.30,125134.07,127196.46,129278.50,131649.78,133719.51
2019,US,SERC,-,SERC-FP,GWh,Net Energy for Load - Annual,234995.00,233737.00,218336.00,237957.00,239284.00,240464.00,242808.00,244425.00,246526.00,248797.00,251295.00,251295.00
2020,US,MRO,-,SPP,GWh,Net Energy for Load - Annual,268315.60,280695.60,286278.10,286001.00,291384.40,295007.80,297456.10,300153.40,301862.10,304056.80,305992.20,307403.40
2020,US,TRE-ERCOT,-,TRE-ERCOT,GWh,Net Energy for Load - Annual,384058.27,389734.05,411250.12,424830.76,437920.95,449969.41,458262.89,467416.14,476372.82,486219.76,493415.24,500717.20
2020,CA,MRO,-,MRO-Manitoba Hydro,GWh,Net Energy for Load - Annual,25921.42,25681.51,25651.40,25253.73,25381.10,25451.06,25293.17,25373.83,25436.12,25522.87,25659.70,25808.20
2020,CA,NPCC,-,NPCC-Maritimes,GWh,Net Energy for Load - Annual,27630.67,27616.78,27786.72,27975.94,28359.58,28506.93,28509.10,28553.89,28569.59,28604.51,28582.15,28561.41
